20160101024318.000000,0.209549,0.312683,0.381522,0.330663,0.296380,0.226877,0.214578,0.142894,0.098430,0.233266,
20160101043121.000000,0.205884,0.307375,0.374557,0.322480,0.286864,0.218240,0.205731,0.136194,0.093734,0.227491,
20160101061924.000000,0.204701,0.305605,0.372214,0.319475,0.283578,0.215900,0.203651,0.133797,0.091741,0.229842,
20160101080727.000000,0.203898,0.304502,0.370851,0.317962,0.282415,0.216206,0.204561,0.134014,0.092586,0.235074,
20160101095530.000000,0.205693,0.307237,0.374526,0.322430,0.288195,0.222982,0.211934,0.139207,0.097005,0.244087,
20160101114333.000000,0.205454,0.307310,0.375033,0.323581,0.290037,0.225172,0.214478,0.140834,0.098077,0.246816,
20160101133135.000000,0.207427,0.310183,0.378766,0.328098,0.295256,0.229552,0.218803,0.143585,0.099101,0.248573,
20160101170741.000000,0.213505,0.319117,0.390511,0.341824,0.310496,0.242396,0.231365,0.153615,0.105622,0.253419,
20160101185544.000000,0.212845,0.318123,0.389270,0.340614,0.309028,0.240236,0.229082,0.152438,0.104530,0.248758,
20160101204347.000000,0.211566,0.315839,0.385866,0.336146,0.302649,0.232089,0.219972,0.146589,0.099449,0.235138,
20160101223150.000000,0.214199,0.319128,0.389605,0.339736,0.305737,0.233406,0.220147,0.147460,0.100235,0.232547,
20160102003633.000000,0.213529,0.318288,0.388680,0.338934,0.305497,0.234129,0.221198,0.147921,0.101256,0.236030,
20160102022436.000000,0.210911,0.314758,0.384341,0.334159,0.300666,0.231004,0.218909,0.145668,0.099887,0.236961,
20160102041239.000000,0.206931,0.309069,0.376913,0.325456,0.290541,0.221892,0.209588,0.138874,0.095462,0.230892,
20160102060042.000000,0.205446,0.306555,0.373329,0.320884,0.285289,0.217489,0.205242,0.135104,0.092774,0.230750,
20160102074845.000000,0.203449,0.303632,0.369551,0.316351,0.280482,0.214103,0.202259,0.132455,0.091407,0.232487,
20160102093648.000000,0.204164,0.304849,0.371263,0.318498,0.283489,0.218258,0.206983,0.135773,0.094637,0.239282,
20160102112451.000000,0.204964,0.306311,0.373416,0.321356,0.287200,0.222215,0.211168,0.138748,0.096993,0.243975,
