20160101024318.000000,0.178066,0.261436,0.308121,0.237719,0.178621,0.103049,0.078278,0.049552,0.034200,0.093930,
20160101043121.000000,0.177489,0.260669,0.307263,0.236973,0.178521,0.104647,0.080608,0.050992,0.036114,0.101681,
20160101061924.000000,0.176933,0.259751,0.306057,0.235568,0.177816,0.105890,0.082760,0.051942,0.037313,0.110716,
20160101080727.000000,0.176227,0.258802,0.304992,0.234583,0.177537,0.107501,0.085353,0.053612,0.039301,0.117980,
20160101095530.000000,0.175967,0.258663,0.304988,0.234673,0.177863,0.108536,0.086709,0.054782,0.040975,0.119587,
20160101114333.000000,0.175469,0.258132,0.304587,0.234502,0.178025,0.109067,0.087176,0.055048,0.041540,0.121735,
20160101133135.000000,0.175454,0.257946,0.304072,0.233999,0.177631,0.108506,0.086346,0.054278,0.040881,0.120500,
20160101170741.000000,0.176874,0.260055,0.306706,0.236600,0.178632,0.105877,0.082284,0.052143,0.037869,0.105244,
20160101185544.000000,0.177426,0.260488,0.307018,0.236879,0.178458,0.104076,0.079792,0.050115,0.034997,0.099347,
20160101204347.000000,0.178896,0.262283,0.308965,0.238547,0.178657,0.100969,0.075641,0.047461,0.030465,0.086665,
20160101223150.000000,0.179631,0.263402,0.310317,0.239862,0.179009,0.098769,0.072134,0.045486,0.028050,0.077161,
20160102003633.000000,0.178833,0.262404,0.309168,0.238921,0.178971,0.100457,0.074204,0.046878,0.030498,0.082990,
20160102022436.000000,0.178091,0.261478,0.308177,0.237866,0.178706,0.102663,0.077718,0.049185,0.033609,0.092102,
20160102041239.000000,0.177541,0.260740,0.307334,0.237001,0.178416,0.104325,0.080169,0.050759,0.035867,0.100312,
20160102060042.000000,0.177011,0.259816,0.306165,0.235742,0.177899,0.105537,0.082177,0.051630,0.036945,0.108611,
20160102074845.000000,0.176285,0.258815,0.305007,0.234624,0.177541,0.107258,0.084950,0.053325,0.038938,0.117146,
20160102093648.000000,0.175969,0.258642,0.304870,0.234559,0.177783,0.108452,0.086798,0.054764,0.040774,0.119491,
20160102112451.000000,0.175649,0.258387,0.304774,0.234590,0.177949,0.108808,0.086925,0.055005,0.041553,0.121289,
20160102131253.000000,0.175391,0.257841,0.303995,0.233912,0.177572,0.108554,0.086419,0.054260,0.041014,0.121128,
20160102164900.000000,0.176876,0.259965,0.306577,0.236424,0.178450,0.105869,0.082378,0.052201,0.038035,0.105624,
20160102183703.000000,0.177389,0.260478,0.306939,0.236804,0.178514,0.104346,0.080202,0.050427,0.035646,0.100709,
20160102221309.000000,0.179658,0.263348,0.310238,0.239783,0.178940,0.098806,0.072271,0.045538,0.028022,0.077406,
20160103001751.000000,0.178965,0.262591,0.309396,0.239126,0.178972,0.100031,0.073573,0.046431,0.029926,0.081384,
20160103020554.000000,0.178260,0.261665,0.308364,0.238077,0.178803,0.102312,0.077129,0.048780,0.033010,0.090260,
20160103035357.000000,0.177723,0.260925,0.307469,0.237117,0.178406,0.103957,0.079673,0.050484,0.035557,0.098893,
20160103054200.000000,0.177321,0.260232,0.306553,0.236210,0.178133,0.105236,0.081617,0.051339,0.036642,0.106593,
20160103073003.000000,0.176696,0.259288,0.305317,0.234784,0.177533,0.106974,0.084520,0.053015,0.038583,0.116123,
20160103091806.000000,0.176030,0.258633,0.304690,0.234367,0.177584,0.108201,0.086564,0.054623,0.040492,0.119281,
20160103110609.000000,0.175655,0.258351,0.304683,0.234497,0.177794,0.108557,0.086628,0.054871,0.041469,0.120626,
20160103125413.000000,0.175478,0.257931,0.304073,0.233949,0.177569,0.108633,0.086488,0.054342,0.041145,0.121547,
20160103163019.000000,0.176847,0.259899,0.306253,0.236019,0.178091,0.105820,0.082603,0.052424,0.038292,0.106509,
20160103181822.000000,0.177069,0.260123,0.306588,0.236607,0.178515,0.104728,0.080667,0.050843,0.036191,0.101778,
20160103200625.000000,0.178365,0.261495,0.307908,0.237565,0.178260,0.101964,0.077171,0.048376,0.032039,0.091571,
20160103215428.000000,0.179674,0.263360,0.310033,0.239530,0.178773,0.098938,0.072631,0.045765,0.028265,0.078550,
20160104000830.000000,0.179046,0.262631,0.309389,0.239128,0.178903,0.099724,0.073139,0.046138,0.029590,0.080459,
20160104015633.000000,0.178268,0.261679,0.308361,0.238151,0.178844,0.102079,0.076793,0.048587,0.032709,0.089338,
20160104034436.000000,0.177714,0.260940,0.307409,0.237052,0.178286,0.103721,0.079391,0.050326,0.035376,0.098130,
20160104053239.000000,0.177189,0.260066,0.306464,0.236220,0.178142,0.105027,0.081268,0.051194,0.036428,0.105428,
20160104072042.000000,0.176935,0.259585,0.305482,0.234849,0.177476,0.106711,0.084152,0.052790,0.038402,0.115496,
20160104090845.000000,0.175967,0.258507,0.304574,0.234316,0.177550,0.108058,0.086343,0.054440,0.040273,0.118964,
