20160101024318.000000,0.213713,0.318048,0.390473,0.341261,0.307652,0.237965,0.227902,0.146561,0.094838,0.236813,
20160101043121.000000,0.208878,0.312295,0.383202,0.332605,0.297688,0.228996,0.219452,0.139723,0.090011,0.230529,
20160101061924.000000,0.207035,0.310338,0.381390,0.329811,0.294440,0.226879,0.218171,0.137977,0.087691,0.232378,
20160101080727.000000,0.206691,0.309679,0.380489,0.329248,0.294818,0.230235,0.224152,0.140430,0.089403,0.241943,
20160101095530.000000,0.205300,0.308503,0.379406,0.329210,0.296262,0.234535,0.231552,0.144505,0.092231,0.251248,
20160101114333.000000,0.205616,0.308581,0.379220,0.329409,0.297342,0.237402,0.234819,0.146923,0.094130,0.256397,
20160101133135.000000,0.208749,0.312487,0.383425,0.334103,0.302234,0.240794,0.235422,0.147338,0.095029,0.258670,
20160101170741.000000,0.218629,0.325622,0.399842,0.352268,0.321038,0.254869,0.244236,0.155908,0.102908,0.263930,
20160101185544.000000,0.219336,0.326072,0.399805,0.352606,0.321146,0.253928,0.243448,0.156395,0.102249,0.258354,
20160101204347.000000,0.219365,0.325002,0.397818,0.349976,0.316331,0.246091,0.235027,0.151530,0.098205,0.243247,
20160101223150.000000,0.221714,0.328516,0.402208,0.355003,0.320513,0.248103,0.236303,0.153111,0.098713,0.239842,
20160102003633.000000,0.220775,0.327716,0.402320,0.354884,0.320510,0.248612,0.237676,0.153529,0.099415,0.243219,
20160102022436.000000,0.215761,0.321583,0.395282,0.346929,0.313858,0.243851,0.234169,0.150437,0.097107,0.242582,
20160102041239.000000,0.210245,0.314208,0.386086,0.335814,0.301592,0.233042,0.223675,0.142743,0.091787,0.234769,
20160102060042.000000,0.207962,0.311270,0.381663,0.330180,0.295130,0.227421,0.218662,0.138113,0.088146,0.232545,
20160102074845.000000,0.205734,0.308106,0.378150,0.326105,0.291308,0.226053,0.219257,0.137168,0.087305,0.237181,
20160102093648.000000,0.204235,0.306562,0.376736,0.325686,0.292438,0.230747,0.227234,0.141996,0.090865,0.247647,
20160102112451.000000,0.205196,0.307600,0.377894,0.327806,0.295940,0.235882,0.233436,0.146742,0.094547,0.255186,
20160102131253.000000,0.208650,0.312249,0.383276,0.334099,0.302599,0.241881,0.237071,0.149672,0.097068,0.260065,
20160102164900.000000,0.217625,0.324265,0.397924,0.349558,0.317732,0.251747,0.240783,0.153807,0.101883,0.260878,
20160102183703.000000,0.218845,0.325045,0.398501,0.351236,0.319559,0.252779,0.242282,0.155844,0.102707,0.258694,
20160102221309.000000,0.223236,0.330347,0.404757,0.357839,0.324103,0.252288,0.240963,0.156348,0.100936,0.244990,
20160103001751.000000,0.221651,0.328360,0.402787,0.355494,0.321469,0.249719,0.238620,0.154234,0.100027,0.243386,
20160103020554.000000,0.215936,0.321124,0.394467,0.346059,0.312818,0.242720,0.233077,0.149830,0.096923,0.241249,
20160103035357.000000,0.208993,0.311940,0.383049,0.332093,0.297669,0.228963,0.219706,0.140259,0.090137,0.230552,
20160103054200.000000,0.206808,0.309367,0.379075,0.326998,0.291084,0.222659,0.213137,0.134932,0.086356,0.226512,
20160103073003.000000,0.206368,0.308587,0.378243,0.325948,0.290364,0.224027,0.216051,0.136164,0.087220,0.232653,
20160103091806.000000,0.205153,0.307511,0.377622,0.326533,0.292845,0.230266,0.225622,0.142391,0.092118,0.244831,
20160103110609.000000,0.205045,0.307677,0.378106,0.328030,0.295831,0.235374,0.232621,0.147492,0.096237,0.252805,
