20160101024318.000000,0.179973,0.267048,0.319197,0.252002,0.195359,0.118347,0.094551,0.057344,0.036216,0.103797,
20160101043121.000000,0.179629,0.267003,0.319772,0.253117,0.197487,0.122147,0.099470,0.059953,0.038368,0.112912,
20160101061924.000000,0.179210,0.266457,0.319312,0.252849,0.198358,0.125250,0.104567,0.062382,0.039738,0.123314,
20160101080727.000000,0.178673,0.265619,0.318288,0.252109,0.198775,0.128316,0.110398,0.065645,0.042073,0.132009,
20160101095530.000000,0.178426,0.265183,0.317550,0.251474,0.198645,0.129859,0.113989,0.068107,0.044090,0.134643,
20160101114333.000000,0.177967,0.264428,0.316330,0.250169,0.197480,0.129366,0.113476,0.068122,0.044693,0.136359,
20160101133135.000000,0.177821,0.263960,0.315303,0.248750,0.195595,0.126631,0.108706,0.065411,0.043588,0.132941,
20160101170741.000000,0.178846,0.265856,0.318173,0.251472,0.196195,0.122209,0.100132,0.060708,0.040056,0.115976,
20160101185544.000000,0.179239,0.266096,0.318372,0.251702,0.196036,0.120380,0.097695,0.058753,0.037183,0.110235,
20160101204347.000000,0.180517,0.267265,0.319077,0.251774,0.194380,0.115529,0.091622,0.055025,0.032330,0.096263,
20160101223150.000000,0.181093,0.267828,0.319333,0.251575,0.192847,0.111503,0.085854,0.051823,0.029600,0.085378,
20160102003633.000000,0.180386,0.267048,0.318479,0.250948,0.193076,0.113365,0.087935,0.053409,0.032210,0.091276,
20160102022436.000000,0.179928,0.266862,0.318828,0.251596,0.194787,0.117383,0.093349,0.056664,0.035555,0.101574,
20160102041239.000000,0.179635,0.266912,0.319514,0.252753,0.196907,0.121306,0.098402,0.059423,0.038050,0.111193,
20160102060042.000000,0.179253,0.266428,0.319159,0.252703,0.197988,0.124395,0.103248,0.061723,0.039324,0.120851,
20160102074845.000000,0.178705,0.265607,0.318203,0.251972,0.198490,0.127680,0.109284,0.064993,0.041629,0.130858,
20160102093648.000000,0.178406,0.265185,0.317655,0.251626,0.198803,0.129792,0.113774,0.067890,0.043806,0.134392,
20160102112451.000000,0.178134,0.264694,0.316725,0.250567,0.197804,0.129556,0.113814,0.068295,0.044731,0.136138,
20160102131253.000000,0.177799,0.263883,0.315212,0.248713,0.195686,0.126989,0.109445,0.065781,0.043798,0.133981,
20160102164900.000000,0.178858,0.265679,0.317670,0.250785,0.195425,0.121745,0.099840,0.060623,0.040191,0.116131,
20160102183703.000000,0.179178,0.266000,0.318194,0.251478,0.195882,0.120547,0.097883,0.058984,0.037790,0.111384,
