20160101024318.000000,0.187476,0.278268,0.334465,0.271026,0.219425,0.143782,0.122285,0.079612,0.054745,0.132285,
20160101043121.000000,0.184797,0.274977,0.330871,0.267358,0.215903,0.141951,0.121376,0.077558,0.052908,0.135325,
20160101061924.000000,0.184341,0.274068,0.329563,0.265462,0.214103,0.141499,0.122086,0.076629,0.051459,0.140429,
20160101080727.000000,0.183490,0.272649,0.327647,0.263479,0.212816,0.142634,0.125671,0.078136,0.052465,0.146777,
20160101095530.000000,0.182712,0.271491,0.326019,0.261886,0.211602,0.143213,0.128269,0.079735,0.053761,0.148800,
20160101114333.000000,0.181708,0.270111,0.324138,0.260029,0.209934,0.142258,0.127460,0.079499,0.053984,0.149694,
20160101133135.000000,0.181156,0.269093,0.322375,0.257680,0.206849,0.138077,0.121102,0.075575,0.051782,0.144208,
20160101170741.000000,0.184815,0.274718,0.330165,0.266387,0.214898,0.141482,0.120962,0.077645,0.053775,0.135876,
20160101185544.000000,0.186270,0.276708,0.332863,0.269874,0.218899,0.144000,0.123379,0.079644,0.054158,0.134481,
20160101204347.000000,0.188109,0.278756,0.334822,0.271615,0.219513,0.141920,0.120262,0.078280,0.051545,0.124422,
20160101223150.000000,0.191613,0.283075,0.339545,0.276060,0.223157,0.143021,0.119537,0.079087,0.052493,0.119982,
20160102003633.000000,0.190184,0.281298,0.337438,0.273979,0.221653,0.143119,0.119830,0.079155,0.053881,0.124239,
20160102022436.000000,0.186817,0.277233,0.333005,0.269373,0.217390,0.141405,0.119615,0.077742,0.053111,0.128680,
20160102041239.000000,0.184668,0.274743,0.330484,0.266939,0.215371,0.141312,0.120594,0.077247,0.052771,0.134080,
20160102060042.000000,0.184504,0.274237,0.329720,0.265774,0.214409,0.141542,0.121854,0.076774,0.051746,0.139416,
20160102074845.000000,0.183671,0.272794,0.327712,0.263444,0.212610,0.142084,0.124636,0.077559,0.052098,0.145836,
20160102093648.000000,0.182374,0.271009,0.325460,0.261244,0.210898,0.142391,0.127354,0.078986,0.053064,0.147917,
20160102112451.000000,0.181741,0.270194,0.324297,0.260188,0.210072,0.142457,0.127864,0.079717,0.054168,0.150010,
20160102131253.000000,0.181934,0.270140,0.323749,0.259382,0.209073,0.140705,0.124317,0.077906,0.053616,0.147835,
20160102164900.000000,0.184866,0.274606,0.329759,0.265837,0.214367,0.141357,0.121094,0.077910,0.054272,0.136606,
20160102183703.000000,0.186347,0.276708,0.332716,0.269584,0.218655,0.144180,0.123553,0.079862,0.054851,0.136157,
20160102221309.000000,0.190965,0.282057,0.338139,0.274468,0.221412,0.141514,0.118240,0.078033,0.051532,0.118863,
20160103001751.000000,0.190784,0.282021,0.338241,0.274823,0.222478,0.143572,0.120126,0.079669,0.054242,0.123857,
20160103020554.000000,0.187455,0.277989,0.333805,0.270314,0.218439,0.142112,0.120190,0.078450,0.053631,0.128317,
20160103035357.000000,0.184715,0.274632,0.330114,0.266373,0.214542,0.140229,0.119272,0.076487,0.052223,0.132161,
20160103054200.000000,0.184662,0.274468,0.329953,0.265997,0.214473,0.141151,0.121119,0.076500,0.051630,0.137699,
20160103073003.000000,0.184381,0.273789,0.328910,0.264765,0.213981,0.142987,0.125088,0.078225,0.052695,0.145768,
20160103091806.000000,0.183242,0.272285,0.327209,0.263445,0.213581,0.144827,0.129688,0.080987,0.054623,0.149934,
